Feature,Importance,Source
Tipo de anestesia propuesta_sedacion,0.08218422892891712,permutation_importance
Tipo de anestesia propuesta_raquidea,0.044327684203637065,permutation_importance
Tipo de anestesia propuesta_peridural,0.01820770926044757,permutation_importance
Examen_Hemoglobina(g/dl),0.012469383200189954,permutation_importance
score_proc_medium_severity,0.007820640032258307,permutation_importance
Dx Preoperatorio Code_S,0.0076009973818844225,permutation_importance
Dx Preoperatorio Code_Z,0.007255663134052659,permutation_importance
score_dx_low_severity,0.006195183731963927,permutation_importance
Edad,0.005651974518383817,permutation_importance
score_proc_low_severity,0.005041520420029877,permutation_importance
score_proc_moderate_severity,0.004487187631927547,permutation_importance
Dx Preoperatorio Code_A,0.004113756769138499,permutation_importance
Sexo_encoded,0.004078971625535277,permutation_importance
Tipo de anestesia propuesta_general,0.0036835812923530662,permutation_importance
score_proc_high_severity,0.0033640662034879697,permutation_importance
score_proc_critical,0.002916558087953369,permutation_importance
Examen_PT (INR),0.0025934230427242743,permutation_importance
score_dx_critical,0.0024715911338397236,permutation_importance
score_dx_high_severity,0.002199710835008739,permutation_importance
Dx Preoperatorio Code_E,0.0021077975058738873,permutation_importance
Dx Preoperatorio Code_O,0.001866075519002175,permutation_importance
Dx Preoperatorio Code_H,0.0017459457088053298,permutation_importance
score_dx_medium_severity,0.0016869955584812636,permutation_importance
Antecedente hematológicos _negativo,0.0015546873520401849,permutation_importance
anio,0.0013330069778853203,permutation_importance
