Feature,Importance,Source
Tipo de anestesia propuesta_sedacion,0.6996152664782963,abs_coef
Tipo de anestesia propuesta_raquidea,0.45006054792246875,abs_coef
Tipo de anestesia propuesta_peridural,0.44516735654099987,abs_coef
Puntaje Mallampati,0.3057891256897833,abs_coef
Tipo de anestesia propuesta_local,0.30089544516732014,abs_coef
Dx Preoperatorio Code_Z,0.25173061171596484,abs_coef
Dx Preoperatorio Code_S,0.2500333524200349,abs_coef
Dx Preoperatorio Code_O,0.19957891619005427,abs_coef
Dx Preoperatorio Code_H,0.17497247111836473,abs_coef
Examen_PT (INR),0.1517458057910998,abs_coef
Antecedente hematológicos _negativo,0.1509745286449812,abs_coef
Procedimiento propuesto Code_S,0.13126870656937667,abs_coef
Sexo_encoded,0.12923634363110006,abs_coef
Antecedentes cardiovasculares_negativo,0.12848846999681365,abs_coef
Procedimiento propuesto Code_L,0.12514002931764148,abs_coef
Dx Preoperatorio Code_NO ENCONTRADO,0.12321791180265762,abs_coef
Antecedentes cardiovasculares_hta,0.10579932068026619,abs_coef
Procedimiento propuesto Code_NO ENCONTRADO,0.1046633692966436,abs_coef
Tipo de anestesia propuesta_sin dato,0.10413888280333973,abs_coef
RH_Sin Dato,0.10359574614342991,abs_coef
Grupo Sanguíneo_Sin Dato,0.09644834985128203,abs_coef
Dx Preoperatorio Code_G,0.09346879354905163,abs_coef
Estado Nutricional_encoded,0.09022994589702649,abs_coef
Grupo Sanguíneo_O,0.08750710391529458,abs_coef
Prótesis Dental_movil,0.08212774148918561,abs_coef
