Feature,Importance,Source
Hora_decimal,0.022230488127679752,native_feature_importance
Frecuencia Respiratoria,0.02175129062817325,native_feature_importance
mes,0.021508498446176336,native_feature_importance
Temperatura,0.021423044585038353,native_feature_importance
Edad,0.021316115291182963,native_feature_importance
dia_semana,0.02016851940353371,native_feature_importance
score_proc_critical,0.019894916253001632,native_feature_importance
IMC,0.01977895454318937,native_feature_importance
score_proc_high_severity,0.01971967016679247,native_feature_importance
score_dx_high_severity,0.019597849482779362,native_feature_importance
Talla (cm),0.01940550774454101,native_feature_importance
score_dx_critical,0.019233523726286447,native_feature_importance
anio,0.019100257184389905,native_feature_importance
score_dx_medium_severity,0.018767833327006038,native_feature_importance
score_dx_low_severity,0.018749485916833872,native_feature_importance
score_proc_medium_severity,0.018611836118269224,native_feature_importance
score_proc_moderate_severity,0.018416249740129554,native_feature_importance
score_proc_low_severity,0.018293724093254655,native_feature_importance
score_dx_moderate_severity,0.018178751046455936,native_feature_importance
Peso (Kg),0.01800218829389931,native_feature_importance
Tensión Arterial Media (mm/Hg),0.017885392574099258,native_feature_importance
Tensión Arterial Sistólica (mm/Hg),0.01778434981588538,native_feature_importance
Tensión Arterial Diastólica (mm/Hg),0.01738383849457305,native_feature_importance
Tipo de anestesia propuesta_peridural,0.017318500368950145,native_feature_importance
Examen_Hemoglobina(g/dl),0.01722885854975199,native_feature_importance
