Version,Post_Variable,Feature,Mutual_Information,Abs_Pearson,Combined_Score,Prevalencia_Post
target_d_v2,target,predicted_label_proc_ant_encoded,0.0,0.01471182498152942,0.004413547494458826,0.1693
target_d_v2,target,Procedimiento propuesto Code_G,0.00048469851151256016,0.013275862239404811,0.0043220476298802355,0.1693
target_d_v2,target,Dx Preoperatorio Code_W,0.0,0.014393392575578963,0.0043180177726736884,0.1693
target_d_v2,target,Antecedentes quirúrgicos Code_L,0.002241233708566437,0.008891531050158651,0.004236322911044101,0.1693
target_d_v2,target,Alérgeno_contacto_hospitalario,0.0,0.014095740716810289,0.0042287222150430865,0.1693
target_d_v2,target,Condición_ninguna,0.0003713007887704567,0.013034021207050982,0.0041701169142546145,0.1693
target_d_v2,target,Anestesia previa_conductiva,0.0001527918139985207,0.013356474536796076,0.004113896630837787,0.1693
target_d_v2,target,Antecedente gastrointestinales_falla hepatica,0.0018589608924446388,0.009303687596060395,0.004092378903529366,0.1693
target_d_v2,target,Antecedente respiratorios_negativoneumonia,0.0036931676533187296,0.0049532656628951885,0.004071197056191667,0.1693
target_d_v2,target,Dx Preoperatorio Code_I,0.0,0.013531214854485609,0.004059364456345683,0.1693
target_d_v2,target,Sistema Nervioso_agitado,0.003423567099126279,0.005369878067714257,0.004007460389702672,0.1693
target_d_v2,target,Prótesis Dental_no,0.0032857319790733364,0.0054551376596145545,0.003936553683235701,0.1693
target_d_v2,target,RH_Negativo,0.0,0.013042958856951094,0.003912887657085328,0.1693
target_d_v2,target,Anestesia previa_peribulbar,0.0032618120327034816,0.0053698780677142646,0.003894231843206716,0.1693
target_d_v2,target,Dx Preoperatorio Code_D,0.0,0.012885328677036009,0.0038655986031108022,0.1693
target_d_v2,target,Procedimiento propuesto Code_J,0.0026943486762234237,0.006427648106394882,0.0038143385052748606,0.1693
target_d_v2,target,predicted_label_dx_encoded,0.002402171520274443,0.007014520832824221,0.003785876314039376,0.1693
target_d_v2,target,Antecedente neurológicos_convulsiones,0.0016313914779133576,0.008634244843212398,0.0037322474875030698,0.1693
target_d_v2,target,recalculado_flag,0.0014976776329251873,0.008812449812459409,0.0036921092867854537,0.1693
target_d_v2,target,Anestesia previa_peridural,0.0,0.012249014106625628,0.003674704231987688,0.1693
target_d_v2,target,Antecedentes cardiovasculares_cardiopatias,0.0,0.012027197494996438,0.003608159248498931,0.1693
target_d_v2,target,Anestesia previa_neuroaxial,0.0,0.01197023890365349,0.0035910716710960467,0.1693
target_d_v2,target,Procedimiento propuesto Code_B,0.003402477735084286,0.0039017135196699523,0.0035522484704599852,0.1693
target_d_v2,target,Anestesia previa_desconocido,0.0007658831343815287,0.009779903543557532,0.0034700892571343294,0.1693
target_d_v2,target,Alérgeno_med_urologico,0.002816249507515023,0.004953265662895189,0.0034573543541290726,0.1693
target_d_v2,target,Alérgeno_alimentos,0.004358352324407289,0.0012559307747564833,0.003427625859512047,0.1693
target_d_v2,target,Frecuencia Respiratoria,0.001924392462351987,0.006915500241179603,0.0034217247960002715,0.1693
target_d_v2,target,Procedimiento propuesto Code_P,0.0,0.011393159439040077,0.0034179478317120228,0.1693
target_d_v2,target,Prótesis Dental_fija,0.0,0.011242122786770666,0.0033726368360311996,0.1693
target_d_v2,target,Antecedentes quirúrgicos Code_G,0.0,0.011181484729279574,0.0033544454187838723,0.1693
target_d_v2,target,Alérgeno_med_opioides,0.0010733080889175906,0.00864467116947848,0.003344717013085857,0.1693
target_d_v2,target,Examen_Leucocitos (ml),0.0034812362602283375,0.0029975908811695935,0.003336142646510714,0.1693
target_d_v2,target,Sistema Respiratorio_auscultacion anormal,0.0,0.0110786817289347,0.0033236045186804102,0.1693
target_d_v2,target,Dx Preoperatorio Code_K,0.0006625920954852482,0.009254938538443174,0.003240296028372626,0.1693
target_d_v2,target,Antecedente gastrointestinales_negativo,0.0021122402013358244,0.005862839626238067,0.003237420028806497,0.1693
target_d_v2,target,score_proc_ant_moderate_severity,0.0019063926598064107,0.006204215961841191,0.0031957396504168445,0.1693
target_d_v2,target,Dx Preoperatorio Code_T,0.0,0.010617046551937128,0.0031851139655811383,0.1693
target_d_v2,target,Anestesia previa_local,0.0,0.010473672114590157,0.003142101634377047,0.1693
target_d_v2,target,Tipo de anestesia propuesta_bloqueo n,0.0011898484098549211,0.00755583425394655,0.00309964416308241,0.1693
target_d_v2,target,Temperatura,0.0,0.010174094322970477,0.003052228296891143,0.1693
target_d_v2,target,Antecedentes quirúrgicos Code_nan,0.0002904165803587766,0.009475506738074756,0.00304594362767357,0.1693
target_d_v2,target,Dx Preoperatorio Code_F,0.0,0.010125129566369987,0.0030375388699109963,0.1693
target_d_v2,target,Dx Preoperatorio Code_B,0.0,0.010119129908438577,0.003035738972531573,0.1693
target_d_v2,target,Grupo Sanguíneo_B,0.0015280067812999398,0.006513258007273642,0.00302358214909205,0.1693
target_d_v2,target,Dx Preoperatorio Code_N,7.65923732837237e-05,0.009799351112137438,0.0029934199949398377,0.1693
target_d_v2,target,Antecedente hematológicos _discrasias,0.003681903214632465,0.0011960658300605531,0.002936151999260891,0.1693
target_d_v2,target,Anestesia previa_raquidea,0.0,0.00976585954529483,0.002929757863588449,0.1693
target_d_v2,target,Dx Preoperatorio Code_E,0.0015592022294153018,0.005996846181302743,0.0028904954149815342,0.1693
target_d_v2,target,Antecedente neurológicos_trastorno psiquiatrico,0.0022290003490192944,0.004360433076721691,0.0028684301673300135,0.1693
target_d_v2,target,Condición_testigo jehova,0.0,0.009495861358274434,0.0028487584074823303,0.1693
target_d_v2,target,Sexo_encoded,0.0021919559624397067,0.00423015048447461,0.0028034143190501775,0.1693
target_d_v2,target,Anestesia previa_espinal,0.0,0.009213032697973977,0.0027639098093921927,0.1693
target_d_v2,target,Antecedente renales_infeccion urinaria,0.0,0.009091613984955798,0.0027274841954867393,0.1693
target_d_v2,target,Edad,0.0022162962144116616,0.003821957844887738,0.002697994703554484,0.1693
target_d_v2,target,Respuesta Motora_encoded,0.0003680816119302488,0.00806477076834738,0.002677088358855388,0.1693
target_d_v2,target,Antecedente respiratorios_negativo,0.003143166436577749,0.001529317589816762,0.002659011782549453,0.1693
target_d_v2,target,Procedimiento propuesto Code_C,0.0,0.008702101010967533,0.0026106303032902597,0.1693
target_d_v2,target,Antecedente neurológicos_neuropatia,0.0010120836926690302,0.006324934440066367,0.002605938916888231,0.1693
target_d_v2,target,score_proc_ant_medium_severity,0.0027906300498852232,0.002095057947489725,0.002581958419166574,0.1693
target_d_v2,target,Antecedentes quirúrgicos Code_E,0.002849067112349557,0.0018338094835855137,0.0025444898237203437,0.1693
target_d_v2,target,Procedimiento propuesto Code_H,0.0,0.008154023101289886,0.0024462069303869656,0.1693
target_d_v2,target,Antecedentes quirúrgicos Code_T,0.0,0.00815402310128985,0.002446206930386955,0.1693
target_d_v2,target,Apertura Visual_encoded,0.0,0.007671898455543163,0.0023015695366629487,0.1693
target_d_v2,target,anio,0.0,0.007627623918160592,0.0022882871754481776,0.1693
target_d_v2,target,Procedimiento propuesto Code_K,0.002713485759250789,0.0012211442042304,0.002265783292744672,0.1693
target_d_v2,target,Anestesia previa_bloqueo,0.0,0.007492780130470333,0.0022478340391411,0.1693
target_d_v2,target,Grupo Sanguíneo_AB,0.0006177521989709778,0.006041710836644316,0.002244939790272979,0.1693
target_d_v2,target,Antecedentes quirúrgicos Code_NO ENCONTRADO,0.0014782018133490116,0.0040170712546189705,0.002239862645729999,0.1693
target_d_v2,target,Examen_Hematocrito (%),0.0,0.007373124186219929,0.0022119372558659788,0.1693
target_d_v2,target,Condición_fumador,0.003124730155761757,4.651371914172621e-05,0.0022012652247757475,0.1693
target_d_v2,target,Dx Preoperatorio Code_J,0.001431817302015359,0.0038927816381922674,0.002170106602868431,0.1693
target_d_v2,target,Procedimiento propuesto Code_M,0.000944352920225322,0.004825650264025089,0.0021087421233652523,0.1693
target_d_v2,target,Dx Preoperatorio Code_R,0.0012057201263051542,0.004083317992126355,0.0020689994860515143,0.1693
target_d_v2,target,Antecedentes quirúrgicos Code_J,0.0,0.006890878037004081,0.002067263411101224,0.1693
target_d_v2,target,Antecedentes quirúrgicos Code_S,0.0022505656673075247,0.001615713585715893,0.002060110042830035,0.1693
target_d_v2,target,Sistema cardiovascular_ingurgitacion yugular,0.000907817534384181,0.004741220107121212,0.0020578383062052905,0.1693
target_d_v2,target,Atención_encoded,0.0,0.006465419340343005,0.0019396258021029014,0.1693
target_d_v2,target,Alérgeno_onco_inmuno_vacunas,0.0,0.006388471668308167,0.0019165415004924501,0.1693
target_d_v2,target,Arritmia_encoded,0.0018060070790124616,0.0019135965114203454,0.0018382839087348266,0.1693
target_d_v2,target,Alérgeno_suplementos,0.0,0.006115886158187639,0.0018347658474562917,0.1693
target_d_v2,target,Respuesta Verbal_encoded,6.845535489574672e-05,0.005889900717995773,0.0018148889638257546,0.1693
target_d_v2,target,Anestesia previa_regional,0.0,0.005923698590928281,0.0017771095772784842,0.1693
target_d_v2,target,Condición_hipertermia maligna,0.0,0.005905063929062523,0.0017715191787187569,0.1693
target_d_v2,target,Antecedentes cardiovasculares_icc,0.0005320370066634883,0.004409884125620347,0.001695391142350546,0.1693
target_d_v2,target,Antecedentes quirúrgicos Code_P,0.0018541109056244842,0.0010221889266668776,0.001604534311937202,0.1693
target_d_v2,target,Antecedentes quirúrgicos Code_A,0.0,0.005313364421404825,0.0015940093264214476,0.1693
target_d_v2,target,Dx Preoperatorio Code_V,0.0010639822333267102,0.0028134796384239533,0.0015888314548558832,0.1693
target_d_v2,target,Dx Preoperatorio Code_X,0.0009359879683050742,0.002952342580284763,0.001540894351898981,0.1693
target_d_v2,target,Antecedentes quirúrgicos Code_V,0.001323372269687706,0.0016868076760994059,0.0014324028916112158,0.1693
target_d_v2,target,Anestesia previa_bag,0.0010091856571241564,0.0021923659974571953,0.001364139759224068,0.1693
target_d_v2,target,Antecedentes quirúrgicos Code_Q,0.0,0.004535640072034577,0.001360692021610373,0.1693
target_d_v2,target,Examen_PTT,0.0,0.004510271585218257,0.001353081475565477,0.1693
target_d_v2,target,Antecedente respiratorios_neumonia,0.0,0.004431946360050309,0.0013295839080150927,0.1693
target_d_v2,target,Cuello Móvil_encoded,0.0,0.0042877814389571806,0.0012863344316871542,0.1693
target_d_v2,target,Angina_encoded,4.086486435395109e-05,0.004175332188673679,0.0012812050616498693,0.1693
target_d_v2,target,Alérgeno_med_gastrointestinal,0.0005017449994588752,0.003068109698186828,0.0012716544090772609,0.1693
target_d_v2,target,Antecedentes cardiovasculares_arritmias,0.0,0.004203896134218847,0.0012611688402656542,0.1693
target_d_v2,target,Color de Piel_palidez,0.0,0.00415059832340732,0.001245179497022196,0.1693
target_d_v2,target,Sistema cardiovascular_pulso anormal,0.0011239745620776898,0.001507486550818349,0.0012390281586998875,0.1693
target_d_v2,target,score_proc_ant_low_severity,0.0,0.003956496328601593,0.001186948898580478,0.1693
target_d_v2,target,Antecedentes quirúrgicos Code_C,0.0,0.0038787523782116114,0.0011636257134634833,0.1693
target_d_v2,target,Condición_hepatitis b,0.0,0.0038637717372772395,0.0011591315211831718,0.1693
target_d_v2,target,Antecedentes quirúrgicos Code_H,0.0,0.003788022340867908,0.0011364067022603724,0.1693
target_d_v2,target,Anestesia previa_epidural,0.001333575157336453,0.00047227442865271566,0.0010751849387313317,0.1693
target_d_v2,target,Anestesia previa_topica,0.00024180103454507496,0.0029523425802847713,0.0010549634982669838,0.1693
target_d_v2,target,Sistema cardiovascular_otro,0.0,0.003333685001539646,0.0010001055004618938,0.1693
target_d_v2,target,Procedimiento propuesto Code_T,0.001346959247500168,0.000113540604630716,0.0009769336546393323,0.1693
target_d_v2,target,Antecedente neurológicos_tce,0.0,0.0032060186628851094,0.0009618055988655327,0.1693
target_d_v2,target,Hora_decimal,0.0,0.003156001253285763,0.0009468003759857288,0.1693
target_d_v2,target,Antecedentes quirúrgicos Code_M,0.0,0.0030188513809627344,0.0009056554142888203,0.1693
target_d_v2,target,mes,0.0,0.0029847918221645713,0.0008954375466493714,0.1693
target_d_v2,target,Examen_P de O,0.0,0.0029523425802847653,0.0008857027740854296,0.1693
target_d_v2,target,Dx Preoperatorio Code_nan,0.0,0.002947095068010548,0.0008841285204031643,0.1693
target_d_v2,target,Alérgeno_med_alergias_respiratorio,0.0,0.0028739166627770206,0.0008621749988331061,0.1693
target_d_v2,target,Antecedente gastrointestinales_rge,0.0,0.0028515107389916828,0.0008554532216975048,0.1693
target_d_v2,target,Color de Piel_cianosis,0.0,0.002813479638423925,0.0008440438915271775,0.1693
target_d_v2,target,Dx Preoperatorio Code_L,0.0,0.002715069865749975,0.0008145209597249924,0.1693
target_d_v2,target,Antecedentes quirúrgicos Code_K,0.0,0.002629876666641393,0.0007889629999924178,0.1693
target_d_v2,target,Antecedente endocrinológicos_tiroides,0.0005801627628978512,0.0008253088057847087,0.0006537065757639083,0.1693
target_d_v2,target,Alérgeno_med_neuro_psiquiatria,0.0,0.0019196745335704928,0.0005759023600711478,0.1693
target_d_v2,target,Alérgeno_med_analgesia_no_opioide,0.0,0.001727384142398053,0.0005182152427194159,0.1693
target_d_v2,target,Antecedente respiratorios_asma,0.0,0.001708340347682329,0.0005125021043046986,0.1693
target_d_v2,target,Antecedente respiratorios_epoc,0.0,0.0017063085098437338,0.0005118925529531202,0.1693
target_d_v2,target,Procedimiento propuesto Code_A,0.0,0.001543785018010629,0.0004631355054031887,0.1693
target_d_v2,target,Antecedentes cardiovasculares_angina,0.0,0.0014377460704238587,0.0004313238211271576,0.1693
target_d_v2,target,Dx Preoperatorio Code_M,0.000466428516504358,0.00029099457324350327,0.00041379833352610154,0.1693
target_d_v2,target,Examen_Glicemia (mg/dl),0.0,0.0012305602468066477,0.0003691680740419943,0.1693
target_d_v2,target,Tipo de anestesia propuesta_bloqueo iv,0.0,0.0011960658300605325,0.00035881974901815975,0.1693
target_d_v2,target,Condición_vih,0.0,0.0009733370695159699,0.000292001120854791,0.1693
target_d_v2,target,Alérgeno_med_cardio_renal_hemostasia,0.0,0.0007602506574190311,0.00022807519722570932,0.1693
target_d_v2,target,Alérgeno_med_anestesia_y_relajantes,0.0,0.0007364194719936311,0.00022092584159808933,0.1693
target_d_v2,target,dia_semana,0.0,0.0004983920587329883,0.00014951761761989647,0.1693
target_d_v2,target,Alérgeno_med_antiinfecciosos,0.0,0.00047940072197074024,0.00014382021659122208,0.1693
target_d_v2,target,Condición_alcohol,0.0,0.0003726200473400065,0.00011178601420200194,0.1693
target_d_v2,target,Sistema Respiratorio_otro,0.0,0.00016059126962617113,4.817738088785134e-05,0.1693
target_d_v2,target,Alérgeno_otro,0.0,0.00011286266218530669,3.3858798655592005e-05,0.1693
target_d_v2,target,Examen_K (meq/L),0.0,6.600933474694354e-05,1.980280042408306e-05,0.1693
target_d_v2_hosp,target,score_proc_critical,0.09616268506608461,0.07343381516895683,0.08934402409694628,0.2769
target_d_v2_hosp,target,Tipo de anestesia propuesta_raquidea,0.02526684144518576,0.232269667530613,0.08736768927081393,0.2769
target_d_v2_hosp,target,score_proc_high_severity,0.10031636065782967,0.0434625058381787,0.08326020421193438,0.2769
target_d_v2_hosp,target,score_proc_medium_severity,0.09976058430885093,0.03604297038899951,0.08064530013289549,0.2769
target_d_v2_hosp,target,Tipo de anestesia propuesta_peridural,0.02152654757170347,0.199444242010485,0.07490185590333792,0.2769
target_d_v2_hosp,target,score_proc_moderate_severity,0.1000215465280232,0.00019959021456516235,0.07007495963398579,0.2769
target_d_v2_hosp,target,score_proc_low_severity,0.09741065428603668,0.003717174550720405,0.06930261036544179,0.2769
target_d_v2_hosp,target,score_dx_high_severity,0.08696993495972927,0.025917914143577428,0.06865432871488371,0.2769
target_d_v2_hosp,target,score_dx_critical,0.08608336778094161,0.013239397316459768,0.06423017664159705,0.2769
target_d_v2_hosp,target,Tipo de anestesia propuesta_sedacion,0.015672731955218122,0.17342490285328227,0.06299838322463736,0.2769
target_d_v2_hosp,target,score_dx_low_severity,0.07878426169166097,0.025551029487581072,0.062814292030437,0.2769
target_d_v2_hosp,target,score_dx_moderate_severity,0.07957486373177991,0.018547032662825026,0.06126651441109344,0.2769
target_d_v2_hosp,target,score_dx_medium_severity,0.07935123435201596,0.014710404195160297,0.059958985304959266,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_O,0.01075161899012178,0.16809207946582597,0.05795375713283304,0.2769
target_d_v2_hosp,target,Tipo de anestesia propuesta_local,0.010393991114491907,0.12571091315082725,0.044989067725392504,0.2769
target_d_v2_hosp,target,Procedimiento propuesto Code_L,0.005805267599532815,0.1067124450276934,0.036077420827980995,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_S,0.00447473656974684,0.07786643233211726,0.026492245298457964,0.2769
target_d_v2_hosp,target,Dx Preoperatorio Code_A,0.005235797453653657,0.07445842893366372,0.026002586897656672,0.2769
target_d_v2_hosp,target,Antecedente renales_negativo,0.012119036561550667,0.05502483600922717,0.024990776395853617,0.2769
target_d_v2_hosp,target,Antecedente hematológicos _negativo,0.008808870367223776,0.060695690288862396,0.02437491634371536,0.2769
