Feature,Importance,Source
score_proc_critical,0.035206813803050435,native_feature_importance
score_proc_low_severity,0.03388680434662151,native_feature_importance
IMC,0.03347098563543123,native_feature_importance
score_proc_medium_severity,0.032807389926904504,native_feature_importance
Hora_decimal,0.032730758223226054,native_feature_importance
Edad,0.03265522884674192,native_feature_importance
score_proc_high_severity,0.03233568853517623,native_feature_importance
score_proc_moderate_severity,0.0318106466120543,native_feature_importance
Temperatura,0.031427350750948775,native_feature_importance
score_dx_low_severity,0.03133242810748351,native_feature_importance
Frecuencia Respiratoria,0.03083792106194798,native_feature_importance
score_dx_critical,0.030167716098553652,native_feature_importance
score_dx_medium_severity,0.029933262766072416,native_feature_importance
Tipo de anestesia propuesta_raquidea,0.029822004226245227,native_feature_importance
score_dx_high_severity,0.02944168236566008,native_feature_importance
score_dx_moderate_severity,0.029110493783600363,native_feature_importance
Peso (Kg),0.027866463625164095,native_feature_importance
Talla (cm),0.027501238323971455,native_feature_importance
Tipo de anestesia propuesta_sedacion,0.026408987994805344,native_feature_importance
Tensión Arterial Media (mm/Hg),0.024664329864910788,native_feature_importance
Tensión Arterial Sistólica (mm/Hg),0.020135897825101563,native_feature_importance
mes,0.019877974302062538,native_feature_importance
score_proc_ant_critical,0.019491322488541643,native_feature_importance
score_proc_ant_high_severity,0.01932229820252059,native_feature_importance
score_proc_ant_moderate_severity,0.018802520612870247,native_feature_importance
